Date;Pression Corrigée (bar);Hauteur Corrigée (m)
16/03/2021 14:22;0.16462113974833334;1.6315947558629351
16/03/2021 14:22;0.1656311561;1.641605240453398
16/03/2021 14:22;0.16664117255166666;1.6516157260349822
16/03/2021 14:22;0.16765118910333335;1.6616262126076873
16/03/2021 14:22;0.16765118910500001;1.661626212624206
16/03/2021 14:22;0.16765118910666668;1.6616262126407246
16/03/2021 14:22;0.16765118910833335;1.6616262126572434
16/03/2021 14:22;0.16765118911000002;1.661626212673762
16/03/2021 14:22;0.16765118911166668;1.6616262126902808
16/03/2021 14:22;0.16765118911333335;1.6616262127067996
16/03/2021 14:22;0.16765118911500002;1.6616262127233181
16/03/2021 14:22;0.16765118911666668;1.661626212739837
16/03/2021 14:22;0.16765118911833335;1.6616262127563555
16/03/2021 14:22;0.16765118912000002;1.6616262127728743
16/03/2021 14:22;0.16765118912166668;1.6616262127893928
16/03/2021 14:22;0.16765118912333335;1.6616262128059116
16/03/2021 14:22;0.16866120577500002;1.6716367003697377
16/03/2021 14:22;0.16866120577666668;1.6716367003862564
16/03/2021 14:22;0.16967122252833333;1.6816471889412035
16/03/2021 14:22;0.16967122253;1.6816471889577222
16/03/2021 14:22;0.16967122253166667;1.6816471889742408
16/03/2021 14:22;0.16866120578333335;1.6716367004523311
16/03/2021 14:22;0.16866120578500002;1.67163670046885
16/03/2021 14:22;0.16765118913666668;1.661626212938061
16/03/2021 14:22;0.16765118913833335;1.6616262129545798
16/03/2021 14:22;0.16765118914000002;1.6616262129710986
16/03/2021 14:22;0.16765118914166668;1.6616262129876171
16/03/2021 14:22;0.16765118914333335;1.661626213004136
16/03/2021 14:22;0.166641172595;1.6516157264644677
16/03/2021 14:22;0.16563115614666668;1.6416052409159214
16/03/2021 14:22;0.16563115614833335;1.6416052409324402
16/03/2021 14:22;0.16563115615000001;1.6416052409489588
16/03/2021 14:22;0.16664117260166667;1.6516157265305424
16/03/2021 14:22;0.16765118915333335;1.661626213103248
16/03/2021 14:22;0.16765118915500002;1.6616262131197668
16/03/2021 14:22;0.16765118915666669;1.6616262131362853
16/03/2021 14:22;0.16765118915833335;1.6616262131528041
16/03/2021 14:22;0.16765118916000002;1.6616262131693227
16/03/2021 14:22;0.16765118916166669;1.6616262131858415
16/03/2021 14:22;0.16664117261333333;1.6516157266461733
16/03/2021 14:22;0.16563115616500002;1.641605241097627
16/03/2021 14:22;0.16563115616666668;1.6416052411141457
16/03/2021 14:22;0.16462113981833335;1.6315947565567201
16/03/2021 14:22;0.16462113982;1.6315947565732387
16/03/2021 14:22;0.16563115617166668;1.6416052411637019
16/03/2021 14:22;0.16664117262333333;1.6516157267452856
16/03/2021 14:22;0.16765118917500002;1.6616262133179909
16/03/2021 14:22;0.1676511891766667;1.6616262133345097
16/03/2021 14:22;0.16765118917833335;1.6616262133510284
16/03/2021 14:22;0.16664117263;1.6516157268113603
16/03/2021 14:22;0.16664117263166667;1.651615726827879
16/03/2021 14:22;0.16664117263333333;1.6516157268443976
16/03/2021 14:22;0.166641172635;1.6516157268609164
16/03/2021 14:22;0.16563115618666668;1.6416052413123696
16/03/2021 14:22;0.16462113983833335;1.631594756754944
16/03/2021 14:22;0.16462113984;1.6315947567714626
16/03/2021 14:22;0.16462113984166668;1.6315947567879814
16/03/2021 14:22;0.16563115619333335;1.6416052413784443
16/03/2021 14:22;0.16563115619500002;1.641605241394963
16/03/2021 14:22;0.16664117264666667;1.6516157269765472
16/03/2021 14:22;0.16765118919833336;1.6616262135492523
16/03/2021 14:22;0.16765118920000002;1.661626213565771
16/03/2021 14:22;0.16765118921500002;1.661626213714439
16/03/2021 14:23;0.16765118923;1.661626213863107
16/03/2021 14:23;0.16664117269499998;1.6516157274555887
16/03/2021 14:23;0.16664117270999998;1.6516157276042571
16/03/2021 14:23;0.16664117272499998;1.6516157277529253
16/03/2021 14:23;0.16664117273999998;1.651615727901593
16/03/2021 14:23;0.16664117275499998;1.6516157280502612
16/03/2021 14:23;0.16664117276999998;1.6516157281989294
16/03/2021 14:23;0.16664117278499999;1.6516157283475976
16/03/2021 14:23;0.1666411728;1.6516157284962658
16/03/2021 14:23;0.165631156365;1.6416052430798687
16/03/2021 14:23;0.16563115638;1.6416052432285368
16/03/2021 14:23;0.165631156395;1.641605243377205
16/03/2021 14:23;0.16664117286;1.6516157290909388
16/03/2021 14:23;0.167651189425;1.6616262157957933
16/03/2021 14:23;0.16765118944000001;1.6616262159444615
16/03/2021 14:23;0.16765118945500002;1.6616262160931297
16/03/2021 14:23;0.16664117292;1.651615729685611
16/03/2021 14:23;0.16563115648500001;1.6416052442692144
16/03/2021 14:23;0.16563115650000002;1.6416052444178821
16/03/2021 14:23;0.16563115651500002;1.6416052445665503
16/03/2021 14:23;0.16664117298;1.651615730280284
16/03/2021 14:23;0.166641172995;1.6516157304289523
16/03/2021 14:23;0.16664117301;1.6516157305776205
16/03/2021 14:23;0.167651189575;1.6616262172824747
16/03/2021 14:23;0.16765118959;1.661626217431143
16/03/2021 14:23;0.167651189605;1.661626217579811
16/03/2021 14:23;0.16664117306999998;1.6516157311722925
16/03/2021 14:23;0.165631156635;1.6416052457558956
16/03/2021 14:23;0.16361112405;1.6215842777477962
16/03/2021 14:23;0.163611124065;1.6215842778964644
16/03/2021 14:23;0.16361112408;1.6215842780451326
16/03/2021 14:23;0.163611124095;1.6215842781938006
16/03/2021 14:23;0.16462114036;1.631594761925292
16/03/2021 14:23;0.164621140375;1.6315947620739601
