Sonde standard_37043_20210323_114153.csv;;;
1;;;
sn :;37043;;
Cadence d'enregistrement :;0,25 s;;
;;;
Température (-5 +35°C) (°C);Profondeur 10m (m);Date;Heure
14,05;-0,48;17/03/2021;12:16:26
14,05;-0,48;17/03/2021;12:16:26
14,05;-0,48;17/03/2021;12:16:26
14,05;-0,48;17/03/2021;12:16:26
14,05;-0,48;17/03/2021;12:16:27
14,05;-0,48;17/03/2021;12:16:27
14,05;-0,48;17/03/2021;12:16:27
14,05;-0,48;17/03/2021;12:16:27
14,05;-0,48;17/03/2021;12:16:28
14,05;-0,48;17/03/2021;12:16:28
14,05;-0,48;17/03/2021;12:16:28
14,05;-0,49;17/03/2021;12:16:28
14,05;-0,49;17/03/2021;12:16:29
14,05;-0,49;17/03/2021;12:16:29
14,05;-0,49;17/03/2021;12:16:29
14,05;-0,49;17/03/2021;12:16:29
14,05;-0,48;17/03/2021;12:16:30
14,05;-0,48;17/03/2021;12:16:30
14,05;-0,48;17/03/2021;12:16:30
14,05;-0,48;17/03/2021;12:16:30
14,05;-0,48;17/03/2021;12:16:31
14,05;-0,48;17/03/2021;12:16:31
14,05;-0,48;17/03/2021;12:16:31
14,05;-0,48;17/03/2021;12:16:31
14,05;-0,48;17/03/2021;12:16:32
14,05;-0,48;17/03/2021;12:16:32
14,05;-0,48;17/03/2021;12:16:32
14,05;-0,48;17/03/2021;12:16:32
14,05;-0,48;17/03/2021;12:16:33
14,05;-0,48;17/03/2021;12:16:33
14,05;-0,48;17/03/2021;12:16:33
14,05;-0,48;17/03/2021;12:16:33
14,05;-0,48;17/03/2021;12:16:34
14,05;-0,48;17/03/2021;12:16:34
14,03;-0,48;17/03/2021;12:16:34
14,03;-0,48;17/03/2021;12:16:34
14,03;-0,48;17/03/2021;12:16:35
14,03;-0,48;17/03/2021;12:16:35
14,03;-0,48;17/03/2021;12:16:35
14,03;-0,48;17/03/2021;12:16:35
14,03;-0,48;17/03/2021;12:16:36
14,03;-0,48;17/03/2021;12:16:36
14,03;-0,48;17/03/2021;12:16:36
14,03;-0,48;17/03/2021;12:16:36
14,03;-0,48;17/03/2021;12:16:37
14,03;-0,48;17/03/2021;12:16:37
14,03;-0,48;17/03/2021;12:16:37
14,03;-0,48;17/03/2021;12:16:37
14,03;-0,48;17/03/2021;12:16:38
14,03;-0,48;17/03/2021;12:16:38
14,03;-0,48;17/03/2021;12:16:38
14,03;-0,48;17/03/2021;12:16:38
14,03;-0,48;17/03/2021;12:16:39
14,03;-0,48;17/03/2021;12:16:39
14,03;-0,48;17/03/2021;12:16:39
14,03;-0,49;17/03/2021;12:16:39
14,03;-0,48;17/03/2021;12:16:40
14,03;-0,48;17/03/2021;12:16:40
14,03;-0,48;17/03/2021;12:16:40
14,03;-0,48;17/03/2021;12:16:40
14,03;-0,48;17/03/2021;12:16:41
14,03;-0,48;17/03/2021;12:16:41
14,05;-0,48;17/03/2021;12:16:41
14,05;-0,48;17/03/2021;12:16:41
14,05;-0,48;17/03/2021;12:16:42
14,05;-0,48;17/03/2021;12:16:42
14,05;-0,48;17/03/2021;12:16:42
14,05;-0,48;17/03/2021;12:16:42
14,05;-0,48;17/03/2021;12:16:43
14,07;-0,48;17/03/2021;12:16:43
14,07;-0,48;17/03/2021;12:16:43
14,07;-0,48;17/03/2021;12:16:43
14,07;-0,48;17/03/2021;12:16:44
14,07;-0,48;17/03/2021;12:16:44
14,07;-0,48;17/03/2021;12:16:44
14,07;-0,48;17/03/2021;12:16:44
14,08;-0,48;17/03/2021;12:16:45
14,1;-0,48;17/03/2021;12:16:45
14,1;-0,48;17/03/2021;12:16:45
14,12;-0,48;17/03/2021;12:16:45
14,12;-0,48;17/03/2021;12:16:46
14,12;-0,49;17/03/2021;12:16:46
14,12;-0,49;17/03/2021;12:16:46
14,12;-0,48;17/03/2021;12:16:46
14,12;-0,48;17/03/2021;12:16:47
14,12;-0,48;17/03/2021;12:16:47
14,12;-0,49;17/03/2021;12:16:47
14,12;-0,49;17/03/2021;12:16:47
14,14;-0,49;17/03/2021;12:16:48
14,14;-0,49;17/03/2021;12:16:48
14,14;-0,49;17/03/2021;12:16:48
14,14;-0,49;17/03/2021;12:16:48
14,14;-0,49;17/03/2021;12:16:49
14,14;-0,48;17/03/2021;12:16:49
14,14;-0,48;17/03/2021;12:16:49
