Sonde standard_37043_20210316_172152.csv;;;
Steve;;;
sn :;37043;;
Cadence d'enregistrement :;0,5 s;;
;;;
Température (-5 +35°C) (°C);Profondeur 10m (m);Date;Heure
13,82;-0,42;16/03/2021;10:52:21
13,82;-0,42;16/03/2021;10:52:21
13,82;-0,42;16/03/2021;10:52:22
13,82;-0,42;16/03/2021;10:52:22
13,82;-0,42;16/03/2021;10:52:23
13,82;-0,42;16/03/2021;10:52:23
13,82;-0,42;16/03/2021;10:52:24
13,82;-0,42;16/03/2021;10:52:24
13,82;-0,42;16/03/2021;10:52:25
13,82;-0,42;16/03/2021;10:52:25
13,82;-0,42;16/03/2021;10:52:26
13,82;-0,42;16/03/2021;10:52:26
13,82;-0,42;16/03/2021;10:52:27
13,82;-0,42;16/03/2021;10:52:27
13,82;-0,42;16/03/2021;10:52:28
13,82;-0,42;16/03/2021;10:52:28
13,82;-0,42;16/03/2021;10:52:29
13,82;-0,42;16/03/2021;10:52:29
13,82;-0,42;16/03/2021;10:52:30
13,82;-0,42;16/03/2021;10:52:30
13,82;-0,42;16/03/2021;10:52:31
13,82;-0,42;16/03/2021;10:52:31
13,82;-0,42;16/03/2021;10:52:32
13,82;-0,42;16/03/2021;10:52:32
13,82;-0,42;16/03/2021;10:52:33
13,82;-0,42;16/03/2021;10:52:33
13,82;-0,42;16/03/2021;10:52:34
13,82;-0,42;16/03/2021;10:52:34
13,82;-0,42;16/03/2021;10:52:35
13,82;-0,42;16/03/2021;10:52:35
13,82;-0,42;16/03/2021;10:52:36
13,82;-0,42;16/03/2021;10:52:36
13,82;-0,42;16/03/2021;10:52:37
13,82;-0,42;16/03/2021;10:52:37
13,82;-0,42;16/03/2021;10:52:38
13,82;-0,42;16/03/2021;10:52:38
13,82;-0,42;16/03/2021;10:52:39
13,82;-0,42;16/03/2021;10:52:39
13,82;-0,42;16/03/2021;10:52:40
13,82;-0,42;16/03/2021;10:52:40
13,82;-0,42;16/03/2021;10:52:41
13,82;-0,42;16/03/2021;10:52:41
13,82;-0,42;16/03/2021;10:52:42
13,81;-0,42;16/03/2021;10:52:42
13,81;-0,42;16/03/2021;10:52:43
13,81;-0,42;16/03/2021;10:52:43
13,81;-0,42;16/03/2021;10:52:44
13,81;-0,42;16/03/2021;10:52:44
13,81;-0,42;16/03/2021;10:52:45
13,81;-0,42;16/03/2021;10:52:45
13,81;-0,42;16/03/2021;10:52:46
13,81;-0,42;16/03/2021;10:52:46
13,81;-0,42;16/03/2021;10:52:47
13,81;-0,42;16/03/2021;10:52:47
13,81;-0,42;16/03/2021;10:52:48
13,81;-0,42;16/03/2021;10:52:48
13,81;-0,42;16/03/2021;10:52:49
13,81;-0,42;16/03/2021;10:52:49
13,81;-0,42;16/03/2021;10:52:50
13,81;-0,42;16/03/2021;10:52:50
