Sonde standard_37038_20210316_172301.csv;;;
Aurore;;;
sn :;37038,00;;
Cadence d'enregistrement :;0.5s;;
;;;
Température (-5 +35°C) (°C);Profondeur10m;Date;Heure
13,35;0.23;16/03/2021;10:57:48
13,34;0.23;16/03/2021;10:57:48
13,34;0.23;16/03/2021;10:57:49
13,34;0.23;16/03/2021;10:57:49
13,34;0.23;16/03/2021;10:57:50
13,34;0.23;16/03/2021;10:57:50
13,34;0.23;16/03/2021;10:57:51
13,34;0.23;16/03/2021;10:57:51
13,34;0.23;16/03/2021;10:57:52
13,34;0.23;16/03/2021;10:57:52
13,26;0.22;16/03/2021;10:57:53
13,34;0.23;16/03/2021;10:57:53
13,34;0.23;16/03/2021;10:57:54
13,34;0.23;16/03/2021;10:57:54
13,34;0.23;16/03/2021;10:57:55
13,34;0.23;16/03/2021;10:57:55
13,34;0.23;16/03/2021;10:57:56
13,34;0.23;16/03/2021;10:57:56
13,34;0.23;16/03/2021;10:57:57
13,34;0.23;16/03/2021;10:57:57
13,34;0.23;16/03/2021;10:57:58
13,34;0.23;16/03/2021;10:57:58
13,34;0.23;16/03/2021;10:57:59
13,34;0.23;16/03/2021;10:57:59
13,34;0.23;16/03/2021;10:58:00
13,34;0.23;16/03/2021;10:58:00
13,34;0.23;16/03/2021;10:58:01
13,34;0.23;16/03/2021;10:58:01
13,34;0.23;16/03/2021;10:58:02
13,34;0.23;16/03/2021;10:58:02
13,31;0.23;16/03/2021;10:58:03
13,31;0.23;16/03/2021;10:58:03
13,31;0.23;16/03/2021;10:58:04
13,31;0.23;16/03/2021;10:58:04
13,31;0.24;16/03/2021;10:58:05
13,31;0.24;16/03/2021;10:58:05
13,31;0.23;16/03/2021;10:58:06
13,31;0.24;16/03/2021;10:58:06
13,31;0.24;16/03/2021;10:58:07
13,31;0.24;16/03/2021;10:58:07
13,31;0.24;16/03/2021;10:58:08
13,31;0.24;16/03/2021;10:58:08
13,31;0.24;16/03/2021;10:58:09
13,31;0.24;16/03/2021;10:58:09
13,31;0.24;16/03/2021;10:58:10
13,31;0.24;16/03/2021;10:58:10
13,31;0.24;16/03/2021;10:58:11
13,31;0.24;16/03/2021;10:58:11
13,31;0.24;16/03/2021;10:58:12
13,31;0.23;16/03/2021;10:58:12
13,31;0.23;16/03/2021;10:58:13
13,34;0.23;16/03/2021;10:58:13
13,34;0.23;16/03/2021;10:58:14
13,34;0.23;16/03/2021;10:58:14
13,34;0.23;16/03/2021;10:58:15
13,34;0.23;16/03/2021;10:58:15
13,34;0.23;16/03/2021;10:58:16
13,34;0.23;16/03/2021;10:58:16
13,34;0.23;16/03/2021;10:58:17
13,34;0.23;16/03/2021;10:58:17
13,34;0.23;16/03/2021;10:58:18
13,34;0.23;16/03/2021;10:58:18
13,34;0.23;16/03/2021;10:58:19
13,34;0.23;16/03/2021;10:58:19
13,34;0.23;16/03/2021;10:58:20
13,34;0.23;16/03/2021;10:58:20
13,34;0.23;16/03/2021;10:58:21
13,34;0.23;16/03/2021;10:58:21
13,34;0.23;16/03/2021;10:58:22
13,34;0.23;16/03/2021;10:58:22
13,34;0.23;16/03/2021;10:58:23
13,34;0.23;16/03/2021;10:58:23
13,34;0.23;16/03/2021;10:58:24
13,34;0.23;16/03/2021;10:58:24
13,34;0.23;16/03/2021;10:58:25
13,34;0.23;16/03/2021;10:58:25
13,34;0.23;16/03/2021;10:58:26
13,34;0.23;16/03/2021;10:58:26
13,34;0.23;16/03/2021;10:58:27
13,34;0.23;16/03/2021;10:58:27
13,34;0.23;16/03/2021;10:58:28
13,34;0.23;16/03/2021;10:58:28
13,34;0.23;16/03/2021;10:58:29
13,34;0.23;16/03/2021;10:58:29
13,34;0.23;16/03/2021;10:58:30
13,34;0.23;16/03/2021;10:58:30
13,34;0.23;16/03/2021;10:58:31
13,34;0.23;16/03/2021;10:58:31
13,34;0.23;16/03/2021;10:58:32
13,34;0.23;16/03/2021;10:58:32
13,34;0.23;16/03/2021;10:58:33
13,34;0.23;16/03/2021;10:58:33
13,34;0.23;16/03/2021;10:58:34
13,34;0.23;16/03/2021;10:58:34
13,34;0.23;16/03/2021;10:58:35
13,34;0.23;16/03/2021;10:58:35
13,34;0.23;16/03/2021;10:58:36
13,34;0.23;16/03/2021;10:58:36
13,34;0.23;16/03/2021;10:58:37
13,34;0.23;16/03/2021;10:58:37
13,34;0.23;16/03/2021;10:58:38
13,34;0.23;16/03/2021;10:58:38
13,34;0.23;16/03/2021;10:58:39
13,34;0.23;16/03/2021;10:58:39
13,34;0.23;16/03/2021;10:58:40
13,34;0.23;16/03/2021;10:58:40
13,34;0.23;16/03/2021;10:58:41
13,34;0.23;16/03/2021;10:58:41
13,34;0.23;16/03/2021;10:58:42
13,34;0.23;16/03/2021;10:58:42
13,34;0.23;16/03/2021;10:58:43
13,34;0.23;16/03/2021;10:58:43
13,34;0.23;16/03/2021;10:58:44
13,34;0.23;16/03/2021;10:58:44
13,34;0.23;16/03/2021;10:58:45
13,34;0.23;16/03/2021;10:58:45
13,34;0.23;16/03/2021;10:58:46
13,34;0.23;16/03/2021;10:58:46
13,34;0.23;16/03/2021;10:58:47
13,34;0.23;16/03/2021;10:58:47
13,34;0.23;16/03/2021;10:58:48
13,34;0.23;16/03/2021;10:58:48
13,34;0.23;16/03/2021;10:58:49
13,34;0.23;16/03/2021;10:58:49
13,34;0.23;16/03/2021;10:58:50
13,34;0.23;16/03/2021;10:58:50
13,34;0.23;16/03/2021;10:58:51
13,34;0.23;16/03/2021;10:58:51
13,34;0.23;16/03/2021;10:58:52
13,34;0.23;16/03/2021;10:58:52
13,34;0.23;16/03/2021;10:58:53
13,34;0.23;16/03/2021;10:58:53
13,34;0.23;16/03/2021;10:58:54
13,34;0.23;16/03/2021;10:58:54
13,34;0.23;16/03/2021;10:58:55
13,34;0.23;16/03/2021;10:58:55
13,34;0.23;16/03/2021;10:58:56
13,34;0.23;16/03/2021;10:58:56
13,34;0.23;16/03/2021;10:58:57
13,34;0.23;16/03/2021;10:58:57
13,34;0.23;16/03/2021;10:58:58
13,34;0.23;16/03/2021;10:58:58
13,34;0.23;16/03/2021;10:58:59
13,34;0.23;16/03/2021;10:58:59
13,34;0.23;16/03/2021;10:59:00
13,34;0.23;16/03/2021;10:59:00
13,34;0.23;16/03/2021;10:59:01
13,34;0.23;16/03/2021;10:59:01
13,34;0.23;16/03/2021;10:59:02
13,34;0.23;16/03/2021;10:59:02
13,33;0.23;16/03/2021;10:59:03
13,33;0.23;16/03/2021;10:59:03
13,33;0.23;16/03/2021;10:59:04
13,33;0.23;16/03/2021;10:59:04
13,33;0.23;16/03/2021;10:59:05
13,31;0.23;16/03/2021;10:59:05
13,31;0.23;16/03/2021;10:59:06
13,31;0.23;16/03/2021;10:59:06
13,31;0.23;16/03/2021;10:59:07
13,3;0.23;16/03/2021;10:59:07
13,3;0.23;16/03/2021;10:59:08
13,3;0.23;16/03/2021;10:59:08
13,3;0.23;16/03/2021;10:59:09
13,3;0.23;16/03/2021;10:59:09
13,3;0.23;16/03/2021;10:59:10
13,3;0.23;16/03/2021;10:59:10
13,3;0.23;16/03/2021;10:59:11
13,3;0.23;16/03/2021;10:59:11
13,3;0.23;16/03/2021;10:59:12
13,3;0.23;16/03/2021;10:59:12
13,3;0.23;16/03/2021;10:59:13
13,3;0.23;16/03/2021;10:59:13
13,3;0.23;16/03/2021;10:59:14
13,3;0.23;16/03/2021;10:59:14
13,3;0.23;16/03/2021;10:59:15
